id,cost,talktime,validity,comments
2,69,71,28 days,5 Local A2A mins(1 Day)
4,77,80,28 days,5 Local A2A mins (1 Day)
5,83,83,28 days,FREE Incoming Calls + Outgoing @1.3p/sec (while Roaming on Aircel & Vodafone Network) -- Talktime validity: Unlimited
9,149,149,28 days,149 TT in Promo -- Unlimited Loc & STD calls + Other calls @30P/min
13,786,1000,30 days,300 MB Data Special ISD pack:Saudi/Srilanka @12p/sKuwait/Pakistan/Bahrain/Nepal @11p/sUAE @15p/sUSA/Canada/UK(F) @1.2p/sSingapore @2p/sBangladesh @5p/sMalaysia @4p/sRest Normal ISD tariff applicable
18,15,11.21,1 day,5 Local A-A mins (1 day) -- Talktime: No validity 
19,21,15.7,1 day,5 Local A-A mins (1 day) -- Talktime: No validity 
21,45,35.14,1 day,5 Local A-A mins (1 day) -- Talktime: No validity 
23,55,43.61,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
24,65,52.08,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
25,75,60.56,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
26,85,69.03,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
27,115,94.46,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
28,123,101.24,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
29,145,119.88,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
30,165,136.83,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
31,185,153.78,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
33,219,182.59,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
34,245,204.63,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
35,315,263.95,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
36,345,289.37,1 day,5 Local A-A mins (1 day) -- Talktime: No validity
39,26,10,28 days,All India Calls @ 20p/min
40,35,35,28 days,Local & STD Calls @ 1.6p / 2sec
46,111,,28 days,100 Local A2A SMS / day -- 1 GB of 2G data -- Unlimited Local A2A (every day first 60 sec will chargeable @2 ps/sec)
47,168,,30 days,11000 L/N seconds -- 168 SMS -- 600 MB data
48,175,,28 days,"30,000 local secs -- 30,000 Local A2A secs -- 500 L/N SMS"
49,268,,30 days,22000 L/N seconds -- 268 SMS -- 750 MB 2G/3G data (21 days)
50,368,,30 days,33000 L/N seconds -- 368 SMS -- 1280 MB 2G/3G data
