id,cost,talktime,validity,comments
12494,14,,15 days,150 Local & National SMS free (First SMS of the day @50p/SMS)
12495,39,,28 days,"786 SMS (Local/National, First SMS of the day charged @75p"
12497,75,,28 days,"1500 SMS (Local/National), First SMS of the day charged @Rs1"
