id,cost,talktime,validity,comments
12725,9,,1 day,50 MB Data (Till Midnight)
12726,12,,1 day,10 MB Data
12727,19,,3 days,105 MB Data
12728,23,,1 day,1 GB 2G Data (Same day)
12729,29,,4 days,165 MB Data
12731,36,,5 days,200 MB Data
12732,38,,28 days,100 MB Data
12733,49,,5 days,350 MB Data
12734,53,,5 days,500 MB Data
12735,57,,7 days,300 MB Data
12736,63,,7 days,360 MB Data
12737,71,,10 days,410 MB Data
12738,93,,7 days,500 MB Data
12739,112,,14 days,500 MB Data
12740,125,,18 days,700 MB Data
12741,131,,14 days,600 MB Data
12742,147,,28 days,1 GB/ Day 2G Data
12743,149,,21 days,850 MB Data
12746,178,,28 days,1 GB Data
12747,189,,28 days,1.1 GB Data
12749,195,,28 days,1.25 GB Data
12751,248,,28 days,2 GB Data
12752,282,,28 days,2.5 GB Data
12755,365,,382 days,1 GB 2G Data Per Day
12756,398,,28 days,5 GB Data
12757,492,,90 days,4 GB Data
12761,786,,180 days,1 GB/ DAY 2G Data
