id,cost,talktime,validity,short description,long description
14934,6,,1 day,Recharge of Rs. 6 by RelianceGSM,All STD Mobile Calls @ 25P/min
14935,45,,45 days,Recharge of Rs. 45 by RelianceGSM,All STD Mobile calls @ 25p/min
14936,115,,60 days,Recharge of Rs. 115 by RelianceGSM,All STD Mobile calls @ 25p/min for first 1500 mins and thereafter STD mobile calls @ 40p/min
