id,cost,talktime,validity,comments
14836,14,,2 days,100 MB 2G Data
14837,21,,4 days,150 MB 2G Data
14839,36,,28 days,210 MB 2G Data
14841,51,,7 days,500 MB 2G Data
14842,57,,7 days,300 MB
14843,88,,7 days,350 MB 2G Data .
14844,93,,7 days,500 MB
14845,101,,28 days,750 MB 2G Data
14846,112,,14 days,500 MB
14847,127,,21 days,1 GB 2G Data
14848,131,,14 days,600 MB
14849,147,,28 days,1 GB/ Day 2G Data
14850,148,,28 days,1.5 GB All time + 1.5 GB Night 2G Data. (Night Data applicable between 0001 Hrs- 0600 Hrs)
14852,178,,28 days,4 GB 2G Data (2 GB All Time 2G Data + 2 GB Night 2G Data). Night Data Applicable between 0001Hrs-0600 Hrs
14854,199,,28 days,Unlimited 2G Data
14855,223,,28 days,4 GB 2G Data. Unused data quota will be forfeited.
14856,242,,28 days,5 GB 2G Data. Unused data quota will be forfeited.
14858,398,,28 days,5 GB
14859,489,,28 days,7 GB 2G Data. Unused data quota will be forfeited.
14861,599,,28 days,10 GB 2G Data. Unused data quota will be forfeited.
