id,cost,talktime,validity,short description,long description
7838,28,,21 days,Recharge of Rs. 28 by Docomo,All STD On-Net & Off-Net mobile calls @ 25p/ min. (on minute pulse)
7839,58,,28 days,Recharge of Rs. 58 by Docomo,130 STD Minutes 
