id,cost,talktime,validity,comments
7780,29,,28 days,400 National SMS (Local/STD SMS) 
7781,69,,30 days,1400 National SMS (Local/STD SMS)
7782,84,,30 days,3000 National SMS (Local/STD SMS) 
