id,cost,talktime,validity,comments
2600,53,,1 day,1 GB 3G/4G data for 1 night (12AM to 6AM) -- No datashare/cashback applicable -- 1GB 3G/4G post RC 1499 recharge
2601,129,,28 days,1 GB 3G/4G (Post RC 495 recharge only) -- No datashare/cashback applicable
2602,154,,27 days,1 GB 4G/3G Data for 4G HS (600MB for other HS).
2603,349,,28 days,Unlimited all Local + STD calls -- 1 GB/day 3G/4G data -- T&C apply.
2604,499,,28 days,Unlimited Local & STD Calls -- 2 GB 3G/4G data (Daily 1.5GB/day for 4G H/s). T&C apply
2605,549,,28 days,Unlimited all Local + STD calls -- 2 GB/day 3G/4G data -- T&C apply.
2606,599,,28 days,Unlimited Local & STD Calls -- 3 GB 3G/4G data (Daily 2GB/day for 4G H/s). T&C apply
2607,648,,28 days,Unlimited Local & STD Calls -- 3.5 GB 3G/4G data (Daily 2.5GB/day for 4G H/s). T&C apply
2608,655,,28 days,5.5 GB 3G/4G Data -- Data share/Cashback excluded. 4G/3G data balance will not be carried forward
2609,799,,28 days,Unlimited all Local + STD calls -- 3 GB/day 3G/4G data -- T&C apply.
2610,899,,28 days,Unlimited Local & STD & Roaming Calls -- 6 GB 3G/4G data (Daily 3.5GB/day for 4G H/s). T&C
2611,994,,28 days,20 GB 4G/3G Data for 4G HS (10GB for other HS).
2612,999,,28 days,Unlimited all Local + STD calls -- 4 GB/day 3G/4G data -- T&C apply.
2613,1198,,28 days,Unlimited Local & STD & Roaming Calls -- 9 GB 3G/4G data (Daily 5GB/day for 4G H/s). T&C
2614,149,,28 days,"Free Airtel Local + STD mobile calls -- 300 MB 3G/4G only for 4G Handsets, 50 MB others"
