id,cost,talktime,validity,comments
15141,5,,Till Midnight on day of recharge,25 MB 2G data
15142,12,,3 days,60 MB data
15143,43,,10 days,250 MB 2G data
15144,95,,30 days,500 MB data
15145,256,,30 days,2 GB data
