id,cost,talktime,validity,comments
11318,55,55,N.A,Free 5 On Net Local Night SMS ( 11pm to 6 am) -- Talktime Validity (Days): 7 -- Tariff Validity (Days): 2
11319,105,105,N.A,Free 5 On Net Local Night SMS ( 11pm to 6 am) -- Talktime Validity (Days): 10 -- Tariff Validity (Days): 2
11320,210,220,N.A,Available on My Idea App
11321,300,300,N.A,Available on My Idea App
11322,306,306,28 days,Roaming Outgoing calls (Local +STD) at Rs 0.60/min. Applicable only onto Idea Network -- Tariff Validity (Days): 28
11323,310,325,N.A,Available on My Idea App
11324,510,535,N.A,Available on My Idea App
11330,22,17.01,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11333,41,31.75,N.A,Free 2 Idea Night Min From 12 AM- 6 AM (2 days)
11336,81,65.64,N.A,Free 2 Idea Night Min From 12 AM- 6 AM (2 days)
11337,90,80,N.A,"Talktime: 80 to 120-Upon the Recharge -- Each customer will get minimum guaranteed Talk-time of Rs 80, and maximum Talk Time under this scheme is Rs 120."
11340,115,97,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11342,125,115,30 days,Roaming OG Calls (Local +STD) @ Rs 0.50/min & Incoming calls FREE. Applicable for roaming on Idea networks only
11346,152,100,28 days,100 MB 4G/3G data
11349,179,152.65,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11365,398,343.09,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11367,498,430.04,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11368,598,517,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11377,998,864.83,N.A,Free 1 Idea Night Min From 12 AM- 6 AM -- Tariff Validity (Days): 1
11425,896,,84 days,"Unlimited Local/STD calls, Unlimited Roaming Calls, 100 SMS/ Day Free, 15 GB 2G/3G/4G data ) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable. -- This STV should not be used for any commercial activity"
11426,897,,84 days,"Unlimited Local/STD calls, Unlimited Roaming Calls, 100 SMS/ Day Free -- 15 GB 2G/3G/4G data (4G handset users will 2GB/ Day ) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable. Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity"
11427,1196,,84 days,"Unlimited Local/STD calls, Unlimited Roaming Calls -- 100 SMS/ Day Free, 30 GB 2G/3G/4G data ) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- This STV should not be used for any commercial activity"
11428,1197,,84 days,"Unlimited Local/STD calls, Unlimited Roaming Calls, 100 SMS/ Day Free, 30 GB 2G/3G/4G data (4G handset users will 2.5GB/ Day ) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable. Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only. -- This STV should not be used for any commercial activity"
11429,2249,,28 days,Unlimited Local / STD Mobile Calls + Roaming Local/STD Out-going / Incoming Free -- 7 GB 3G Data -- 100 SMS / Day
11430,3249,,28 days,"Unlimited Local / STD Mobile Calls + Roaming Local/STD Out-going / Incoming Free -- 15 GB 3G Data (Data is not unlimited, overage charges are 4p/10Kb) -- 100 SMS / Day (SMS shall be charged at 1/1.5 per SMS for Local/National post free 100 daily SMS)"
11446,202,,7 days,Unlimited Local/STD calls -- 300 MB Data 
11448,303,,7 days,Unlimited Local/STD calls -- 1 GB Data
11449,357,,28 days,"Unlimited Local/STD calls, Unlimited Roaming Calls, 1 GB 2G/3G/4G data (4G handset users will 1GB/ Day ) "
11450,404,,14 days,Unlimited Local/STD calls -- 1 GB Data
11451,505,,21 days,Unlimited Local/STD calls -- 1 GB Data
11455,999,,28 days,Unlimited On-net Local/ STD + 3000 Min for Other -- 5 GB Daily Data
11462,399,,28 days,Unlimited On-net Local/ STD + 3000 Min for Other -- 0.5 GB Daily Data
