id,cost,talktime,validity,short description,long description
11328,10,7.47,N.A,Recharge of Rs. 10 by Idea,Talktime of Rs. 7.47 for Rs. 10 recharge by Idea
11329,20,14.95,N.A,Recharge of Rs. 20 by Idea,Talktime of Rs. 14.95 for Rs. 20 recharge by Idea
11331,30,22.42,N.A,Recharge of Rs. 30 by Idea,Talktime of Rs. 22.42 for Rs. 30 recharge by Idea
11332,40,30.9,N.A,Recharge of Rs. 40 by Idea,Talktime of Rs. 30.9 for Rs. 40 recharge by Idea
11334,50,39.37,N.A,Recharge of Rs. 50 by Idea,Talktime of Rs. 39.37 for Rs. 50 recharge by Idea
11335,60,47.85,N.A,Recharge of Rs. 60 by Idea,Talktime of Rs. 47.85 for Rs. 60 recharge by Idea
11338,100,81.75,N.A,Recharge of Rs. 100 by Idea,Talktime of Rs. 81.75 for Rs. 100 recharge by Idea
11339,110,90.22,N.A,Recharge of Rs. 110 by Idea,Talktime of Rs. 90.22 for Rs. 110 recharge by Idea
11341,120,98.69,N.A,Recharge of Rs. 120 by Idea,Talktime of Rs. 98.69 for Rs. 120 recharge by Idea
11343,130,107.17,N.A,Recharge of Rs. 130 by Idea,Talktime of Rs. 107.17 for Rs. 130 recharge by Idea
11344,140,115.64,N.A,Recharge of Rs. 140 by Idea,Talktime of Rs. 115.64 for Rs. 140 recharge by Idea
11345,150,124.12,N.A,Recharge of Rs. 150 by Idea,Talktime of Rs. 124.12 for Rs. 150 recharge by Idea
11347,160,132.59,N.A,Recharge of Rs. 160 by Idea,Talktime of Rs. 132.59 for Rs. 160 recharge by Idea
11348,170,141.07,N.A,Recharge of Rs. 170 by Idea,Talktime of Rs. 141.07 for Rs. 170 recharge by Idea
11350,180,149.54,N.A,Recharge of Rs. 180 by Idea,Talktime of Rs. 149.54 for Rs. 180 recharge by Idea
11351,190,158.02,N.A,Recharge of Rs. 190 by Idea,Talktime of Rs. 158.02 for Rs. 190 recharge by Idea
11352,200,166.49,N.A,Recharge of Rs. 200 by Idea,Talktime of Rs. 166.49 for Rs. 200 recharge by Idea
11353,210,174.97,N.A,Recharge of Rs. 210 by Idea,Talktime of Rs. 174.97 for Rs. 210 recharge by Idea
11354,220,183.44,N.A,Recharge of Rs. 220 by Idea,Talktime of Rs. 183.44 for Rs. 220 recharge by Idea
11355,230,191.92,N.A,Recharge of Rs. 230 by Idea,Talktime of Rs. 191.92 for Rs. 230 recharge by Idea
11356,240,200.39,N.A,Recharge of Rs. 240 by Idea,Talktime of Rs. 200.39 for Rs. 240 recharge by Idea
11357,250,208.86,N.A,Recharge of Rs. 250 by Idea,Talktime of Rs. 208.86 for Rs. 250 recharge by Idea
11358,260,217.34,N.A,Recharge of Rs. 260 by Idea,Talktime of Rs. 217.34 for Rs. 260 recharge by Idea
11359,270,225.81,N.A,Recharge of Rs. 270 by Idea,Talktime of Rs. 225.81 for Rs. 270 recharge by Idea
11360,280,234.29,N.A,Recharge of Rs. 280 by Idea,Talktime of Rs. 234.29 for Rs. 280 recharge by Idea
11361,290,242.76,N.A,Recharge of Rs. 290 by Idea,Talktime of Rs. 242.76 for Rs. 290 recharge by Idea
11362,300,251.24,N.A,Recharge of Rs. 300 by Idea,Talktime of Rs. 251.24 for Rs. 300 recharge by Idea
11363,330,310,N.A,Recharge of Rs. 330 by Idea,Talktime of Rs. 310 for Rs. 330 recharge by Idea
11364,390,370,N.A,Recharge of Rs. 390 by Idea,Talktime of Rs. 370 for Rs. 390 recharge by Idea
11366,400,380,N.A,Recharge of Rs. 400 by Idea,Talktime of Rs. 380 for Rs. 400 recharge by Idea
11369,600,505.47,N.A,Recharge of Rs. 600 by Idea,Talktime of Rs. 505.47 for Rs. 600 recharge by Idea
11370,650,547.85,N.A,Recharge of Rs. 650 by Idea,Talktime of Rs. 547.85 for Rs. 650 recharge by Idea
11371,700,590.22,N.A,Recharge of Rs. 700 by Idea,Talktime of Rs. 590.22 for Rs. 700 recharge by Idea
11372,750,632.59,N.A,Recharge of Rs. 750 by Idea,Talktime of Rs. 632.59 for Rs. 750 recharge by Idea
11373,800,674.97,N.A,Recharge of Rs. 800 by Idea,Talktime of Rs. 674.97 for Rs. 800 recharge by Idea
11374,850,717.34,N.A,Recharge of Rs. 850 by Idea,Talktime of Rs. 717.34 for Rs. 850 recharge by Idea
11375,900,759.71,N.A,Recharge of Rs. 900 by Idea,Talktime of Rs. 759.71 for Rs. 900 recharge by Idea
11376,950,802.08,N.A,Recharge of Rs. 950 by Idea,Talktime of Rs. 802.08 for Rs. 950 recharge by Idea
11378,1000,844.46,N.A,Recharge of Rs. 1000 by Idea,Talktime of Rs. 844.46 for Rs. 1000 recharge by Idea
11379,1200,1013.95,N.A,Recharge of Rs. 1200 by Idea,Talktime of Rs. 1013.95 for Rs. 1200 recharge by Idea
11380,1300,1098.69,N.A,Recharge of Rs. 1300 by Idea,Talktime of Rs. 1098.69 for Rs. 1300 recharge by Idea
11381,1400,1183.44,N.A,Recharge of Rs. 1400 by Idea,Talktime of Rs. 1183.44 for Rs. 1400 recharge by Idea
11382,1600,1352.93,N.A,Recharge of Rs. 1600 by Idea,Talktime of Rs. 1352.93 for Rs. 1600 recharge by Idea
11383,1700,1437.68,N.A,Recharge of Rs. 1700 by Idea,Talktime of Rs. 1437.68 for Rs. 1700 recharge by Idea
11384,1800,1522.42,N.A,Recharge of Rs. 1800 by Idea,Talktime of Rs. 1522.42 for Rs. 1800 recharge by Idea
11385,1900,1607.17,N.A,Recharge of Rs. 1900 by Idea,Talktime of Rs. 1607.17 for Rs. 1900 recharge by Idea
11386,2100,1776.66,N.A,Recharge of Rs. 2100 by Idea,Talktime of Rs. 1776.66 for Rs. 2100 recharge by Idea
11387,2200,1861.41,N.A,Recharge of Rs. 2200 by Idea,Talktime of Rs. 1861.41 for Rs. 2200 recharge by Idea
11388,2300,1946.15,N.A,Recharge of Rs. 2300 by Idea,Talktime of Rs. 1946.15 for Rs. 2300 recharge by Idea
11389,2400,2030.9,N.A,Recharge of Rs. 2400 by Idea,Talktime of Rs. 2030.9 for Rs. 2400 recharge by Idea
11390,2500,2115.64,N.A,Recharge of Rs. 2500 by Idea,Talktime of Rs. 2115.64 for Rs. 2500 recharge by Idea
11391,2600,2200.39,N.A,Recharge of Rs. 2600 by Idea,Talktime of Rs. 2200.39 for Rs. 2600 recharge by Idea
11392,2700,2285.14,N.A,Recharge of Rs. 2700 by Idea,Talktime of Rs. 2285.14 for Rs. 2700 recharge by Idea
11393,2800,2369.88,N.A,Recharge of Rs. 2800 by Idea,Talktime of Rs. 2369.88 for Rs. 2800 recharge by Idea
11394,2900,2454.63,N.A,Recharge of Rs. 2900 by Idea,Talktime of Rs. 2454.63 for Rs. 2900 recharge by Idea
11395,3100,2624.12,N.A,Recharge of Rs. 3100 by Idea,Talktime of Rs. 2624.12 for Rs. 3100 recharge by Idea
11396,3200,2708.86,N.A,Recharge of Rs. 3200 by Idea,Talktime of Rs. 2708.86 for Rs. 3200 recharge by Idea
