id,cost,talktime,validity,comments
18452,23,,2 days,"90 MB 3G/4G data, Post free usage 4p/10KB"
18453,33,,28 days,"110 MB 3G/4G data, Post free usage 4p/10KB"
18454,45,,5 days,"180 MB 3G/4G data, Post free usage 4p/10KB"
18455,46,,1 day,1 GB 3G/4G data for 1 day
18456,48,,5 days,"190 MB 3G/4G data, Post free usage 4p/10KB"
18457,93,,5 days,"1GB- 3G/4G , Post free usage 4p/10KB. Not additive to existing quota"
18458,102,,10 days,"300MB 3G/4G data, Post free usage 4p/10KB"
18459,107,,10 days,"425 MB 3G/4G data, Post free usage 4p/10KB"
18460,142,,28 days,1 GB 3G/4G data (Exclusive 4G Handset Offer)
18461,142,,14 days,"565 MB 3G/4G data, Post free usage 4p/10KB"
18462,143,,7 days,"1.5 GB-3G/4G, Post free usage 4p/10KB"
18463,165,,14 days,"650 MB 3G/4G data, Post free usage 4p/10KB"
18464,175,,28 days,"1 GB 3G/4G data, Post free usage 4p/10KB"
18465,195,,28 days,"1.3GB 3G/4G data, Post free usage 4p/10KB"
18466,254,,21 days,"1GB 3G/4G data, Post free usage 4p/10KB"
18467,265,,28 days,4 GB 3G/4G data (Exclusive 4G Handset Offer)
18468,265,,28 days,"2 GB 3G/4G data, Post free usage 4p/10KB"
18469,299,,28 days,Get assured benefit of 1.25GB and upto 10GB 3G/4G Internet with hero recharge.
18470,347,,28 days,1 GB/Day 4G/3G Data -- Unlimited ALL Mobile & Landline Calls. Limited Period Offer for ALL Handsets
18471,359,,28 days,"6 GB 3G/4G Data, 28 days (Exclusive 4G Handset Offer)"
18472,359,,28 days,"3 GB 3G/4G Data, Post free usage 4p/10KB"
18473,459,,28 days,9 GB 3G/4G data (Exclusive 4G Handset Offer)
18474,459,,28 days,4 GB 3G/4G Data. Post free usage 4p/10KB
18475,494,,28 days,"Get Instant 2GB 3G/4G data for 28 Days. For next 6 months, get multiple recharges of 1GB @ 122 with 28 Days validity (Available only on *121*122# or via Retailer)"
18476,659,,28 days,"6 GB 3G/4G Data; 12 GB for 4G Handset, Post free usage speed throttled to 64 kbps"
18477,699,,28 days,"1000 Local & National Mins & 4GB 3G/4G data, Post free usage 4p/10KB"
18478,748,,28 days,"Get Instant 3GB 3G/4G data for 28 Days. For next 6 months, get multiple recharges of 1GB @ 106 with 28 Days validity (Available only on *121*106# or via Retailer)"
18479,749,,28 days,"7GB Unlimited FUP; for 4G Handset - 14GB Unlimited FUP, Post free usage speed throttled to 64 kbps"
18480,859,,28 days,"8 GB 3G/4G Data, Post free usage speed throttled to 64 kbps"
18481,999,,28 days,"22 GB 3G/4G data, 28 days (Exclusive 4G Handset Offer). Post 10GB usage speed throttled to 64 kbps"
18482,999,,28 days,10 GB 3G/4G Data. Post 10GB usage speed throttled to 64 kbps
18483,1199,,28 days,12 GB 3G/4G Data. Post 12GB usage speed throttled to 64 kbps
18484,1499,,28 days,15 GB 3G/4G Data. Post 15 GB usage speed throttled to 64 kbps
18485,1499,,28 days,"35 GB 3G/4G data, 28 days (Exclusive 4G Handset Offer). Post 35GB usage speed throttled to 64 kbps"
18486,1501,,28 days,"Get Instant 15GB 3G/4G data for 28 Days. For next 1 year, get multiple recharges of 1GB @ 53, 2GB @103, 5GB @ 256 with 28 Days validity (Available only on *121*MRP# or via Retailer)"
18487,1999,,28 days,20 GB 3G/4G Data. Post 20 GB usage speed throttled to 64 kbps
18488,51,,7 days,Unlimited local + std V2V calls and 250MB 3G/4G Data (4G Handset) 50MB for Other Handset 
18489,85,,7 days,Unlimited local + std V2V + 100 Min V2O local +std calls and 250MB 3G/4G Data (4G Handset) 50MB for Other Handset for 7 days
18490,146,,28 days,Unlimited local V2V+ STD V2V calls & 50MB 3G/4G data for 28 daysRecharge Notes: (1) Get 300MB data for 4G handsets only. (2) Get 2GB Data for 4G Handsets with 4G SIM only
18491,158,,28 days,All local V2V Calls at 10P/Min & local V2M Calls at 30p/Min for 28 days -- 1GB 4G/3G for 5 days
18492,598,,28 days,Unlimited Vodafone to Vodafone Local+ 1GB 3G/4G
