id,cost,talktime,validity,comments
529,8,,1 day,40 MB 3G & 2G Data
532,17,,3 days,80 MB 2G/3G Data
533,24,,15 days,100 MB 2G/3G Data
535,37,,7 days,3G & 2G - Unlimited - 200MB + 25p/MB
539,148,,21 days,1 GB Data (2G/3G)
541,196,,28 days,"Unlimited 1 GB 3G data -- Unlimited Local Aircel to Aircel Calls + 12,000 free L/N seconds + National Calling After usage of 12K L/N secs as Local offnet/All STD mobile calls at 25p/min"
542,198,,30 days,1.25 GB 2G/3G Data
544,255,,28 days,Unlimited - 2 GB 3G & 2G Data
545,399,,28 days,Unlimited - 3 GB 3G & 2G Data
546,447,,90 days,1.5 GB X 3 Unlimited 3G & 2G Data
547,677,,90 days,2 GB x 3 Months 2G/3G Data Unlimited
548,343,,28 days,Unltd L/N Mobile calls with 200 mins/day and 1000 mins/week capping. -- 100 MB 3G/2G data for 28days 2G/3G Handeset Subs. 1GB/day - (500 MB 3G/2G DAY + 500 MB 3G/2G Night-12am to 6am) for eligible 4G Handset subs only
549,39,,3 days,1 GB of 3G Data
550,46,,30 days,100 MB Data
551,67,,7 days,2 GB 3G Data
552,72,,10 days,500 MB and Overage Charges @ 25p/MB
553,96,,5 days,5 GB 3G (1 GB/Day) Data
554,129,,28 days,1GB Day + 1 GB night
555,151,,28 days,3 GB (2 GB Day + 1 GB Night) Data
556,175,,28 days,1 GB 3G data
557,178,,28 days,3 GB Day + 2 GB Night
559,289,,28 days,20 GB (10 GB Day + 10 GB Night) Data
560,298,,28 days,5 GB 3G data (and Overage Charges @ 25p/MB)
561,333,,30 days,30GB of 3G
562,51,,70 days,All STD/Local Calls @ 20p/min -- 300 MB 3G Data (28 days)
563,249,,28 days,UL L/N calls (100 mins/Day) -- 500 MB 3G Data
