id,cost,talktime,validity,short description,long description
530,12,,2 days,Recharge of Rs. 12 by Aircel,100 MB 2G Data
531,14,,1 day,Recharge of Rs. 14 by Aircel,1 day unlimited 2G
534,29,,7 days,Recharge of Rs. 29 by Aircel,300 MB Data
536,57,,15 days,Recharge of Rs. 57 by Aircel,1 GB Data
537,98,,21 days,Recharge of Rs. 98 by Aircel,4 GB Data
538,128,,28 days,Recharge of Rs. 128 by Aircel,100 GB Data + Unltd
543,199,,60 days,Recharge of Rs. 199 by Aircel,200 GB Data + Unltd
