id,cost,talktime,validity,short description,long description
14303,160,160,N.A,Recharge of Rs. 160 by RelianceGSM,Talktime of Rs. 160 for Rs. 160 recharge by Reliance GSM
14305,250,250,N.A,Recharge of Rs. 250 by RelianceGSM,Talktime of Rs. 250 for Rs. 250 recharge by Reliance GSM
14310,500,500,N.A,Recharge of Rs. 500 by RelianceGSM,Talktime of Rs. 500 for Rs. 500 recharge by Reliance GSM
14311,550,550,N.A,Recharge of Rs. 550 by RelianceGSM,Talktime of Rs. 550 for Rs. 550 recharge by Reliance GSM
