id,cost,talktime,validity,comments
13049,160,160,N.A,Talktime of Rs. 160 for Rs. 160 recharge by Reliance GSM
13054,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Reliance GSM
