id,cost,talktime,validity,comments
3684,115,115,10 days,Full talktime in DA for 10 days -- 5 local Airtel night SMS for 2 days
3692,28,20.93,N.A,2 Night A2A SMS (2 Days)
3695,47,36.83,N.A,2 Night A2A SMS for 2 Days
3702,129,106.32,N.A,2 Night A2A SMS (2 Days)
3705,237,203,N.A,5 Local A2A Mins (3 days)
3713,399,,28 days,Unlimited All Local & STD Calls. 1GB/DAY 4G/3G for 4G HS. 1.25GB 3G for 3G HS. T&C Apply.
3715,23,,1 day,Unlimited L+N Onnet -- 100 MB (4G H/S) and 50 MB (Non 4G)3G/4G Data
3716,53,,7 days,Unlimited L+N Onnet calls -- 250 MB (4G H/S) and 50MB (Non 4G)3G/4G DATA 
3717,93,,7 days,Unlimited L+N Onnet +100 Min offnet L+N calls -- 250 MB (4G H/S) and 50MB (Non 4G)3G/4G Data 
3718,244,,28 days,"Unlimited Local + STD Airtel to Airtel Mobile calls -- 50 MB data.For 4G Handset+ 4G SIM,extra 1GB Data -- T&C apply"
