id,cost,talktime,validity,comments
6731,9,,1 day,OG(Local and STD) while in roaming at 70paisa per min
6732,34,,7 days,Roam free STV
6733,77,,28 days,OG(Local and STD) while in roaming at 70paisa per min
6734,91,,30 days,Free OG Voice Calls 120minutes on any network in Roaming and Free SMS 40SMS on any network in Roaming
