id,cost,talktime,validity,comments
21120,408,,84 days,"Jio Prime Membership and benifits of prime 309 plan -- Free Voice, Unlimited Data (Post 1 GB High Speed Data per day, speed will throttle to 128kbps), 100 SMS/day & Complimentary Subscription to Jio Apps -- Applicable only for new subscribers as FRC/SRC"
21121,608,,84 days,"Jio Prime Membership and benifits of prime 509 plan -- Free Voice, Unlimited Data (Post 2 GB High Speed Data per day, speed will throttle to 128kbps), 100 SMS/day & Complimentary Subscription to Jio Apps. -- Applicable only for new subscribers as FRC/SRC"
