id,cost,talktime,validity,short description,long description
17916,10,7.47,N.A,Recharge of Rs. 10 by Vodafone,Talktime of Rs. 7.47 for Rs. 10 recharge by Vodafone
17918,20,14.95,N.A,Recharge of Rs. 20 by Vodafone,Talktime of Rs. 14.95 for Rs. 20 recharge by Vodafone
17919,30,22.42,N.A,Recharge of Rs. 30 by Vodafone,Talktime of Rs. 22.42 for Rs. 30 recharge by Vodafone
17921,40,30.9,N.A,Recharge of Rs. 40 by Vodafone,Talktime of Rs. 30.9 for Rs. 40 recharge by Vodafone
17922,50,39.37,N.A,Recharge of Rs. 50 by Vodafone,Talktime of Rs. 39.37 for Rs. 50 recharge by Vodafone
17923,60,47.85,N.A,Recharge of Rs. 60 by Vodafone,Talktime of Rs. 47.85 for Rs. 60 recharge by Vodafone
17925,100,81.75,N.A,Recharge of Rs. 100 by Vodafone,Talktime of Rs. 81.75 for Rs. 100 recharge by Vodafone
17926,120,116,N.A,Recharge of Rs. 120 by Vodafone,Talktime of Rs. 116 for Rs. 120 recharge by Vodafone
17927,150,145,N.A,Recharge of Rs. 150 by Vodafone,Talktime of Rs. 145 for Rs. 150 recharge by Vodafone
17928,190,180,N.A,Recharge of Rs. 190 by Vodafone,Talktime of Rs. 180 for Rs. 190 recharge by Vodafone
