id,cost,talktime,validity,comments
12257,12,,28 days,STD Mobile Calls @ Rs1.2 /3 min -- 
12258,33,,28 days,All STD Mobile Calls @ 30p/Min.
12259,42,,28 days,All STD Mobile Calls @ 25p/Min.
