id,cost,talktime,validity,comments
12260,21,,28 days,"USA, Canada, UK Fixed, Australia Fixed, China, Singapore, Thailand, Malaysia at 3 paisa/SecBangladesh at 5 paisa/ secPakistan & Gulf (Excluding OMAN & QATAR) at 13 paisa/secNepal at 10 paisa/Sec -- Valid for All Plans except PCO, PCOREP, Coin box & Data Card."
12261,596,,10 days,International Roaming Pack for UAE.Incoming calls at Rs. 30/min & Outgoing calls at Rs.30/min -- Outgoing SMS at Rs. 25 per SMS. Incoming SMS Free
12262,1496,,30 days,International Roaming Pack for UAE.Incoming calls at Rs. 30/min & Outgoing calls at Rs.30/min -- Outgoing SMS at Rs. 25 per SMS. Incoming SMS Free
