id,cost,talktime,validity,comments
9484,8,,15 days,"80 Local + STD SMS. Post 80 SMS, default SMS tariff will be applicable -- "
9485,12,,15 days,"140 Local + STD SMS. Post 140 SMS, default SMS tariff will be applicable -- "
9486,26,,28 days,"275 Local + STD SMS. Post 275 SMS, I2I 5p/sms and others 10p/sms -- "
9487,41,,28 days,"475 Local + STD SMS. Post 475 SMS, default SMS tariff will be applicable -- "
9488,63,,28 days,Unlimited Local + STD SMS
9489,69,,28 days,"750 Local + STD SMS. Post 750 SMS, I2I 5p/sms and others 10p/sms -- "
