id,cost,talktime,validity,comments
10466,6,,1 day,60 Local and National SMS -- 
10467,14,,10 days,150 Local and National SMS -- 
10468,33,,28 days,300 Local and National SMS -- 
10469,54,,28 days,600 Local /National SMS -- 
10470,63,,28 days,100 Local and National SMS/day -- 
10471,76,,28 days,850 Local and National SMS -- 
10472,91,,90 days,1000 Local and National SMS  -- 
