id,cost,talktime,validity,comments
8434,5,,Till Midnight,30 MB 2G Data
8435,8,,Till Midnight,45 MB 2G data
8436,15,,2 days,90 MB 2G Data
8437,21,,3 days,120 MB 2G Data
8438,36,,14 days,150 MB 2G Data
8440,51,,28 days,150 MB 2G data
8441,52,,28 days,2 GB 2G Data
8443,95,,14 days,550 MB 2G Data
8444,99,,28 days,5 GB 2G Data
8446,126,,21 days,600 MB 2G data
8447,136,,60 days,500 MB 2G data
8448,149,,21 days,750 MB 2G data
8449,169,,28 days,1 GB 2G data
8450,195,,28 days,1.5 GB 2G data
8451,258,,28 days,2 GB 2G data
