id,cost,talktime,validity,short description,long description
8497,29,,28 days,Recharge of Rs. 29 by Docomo,All STD mobile calls @ 25p/ min
8498,71,,56 days,Recharge of Rs. 71 by Docomo,All STD mobile calls @ 25p/ min
