id,cost,talktime,validity,comments
8431,12,,3 days,200 National SMS (Local/STD SMS)
8432,34,,14 days,400 National SMS (Local/STD SMS) -- National SMS (Local/STD SMS): 400
8433,44,,28 days,550 National SMS (Local/STD SMS)
