id,cost,talktime,validity,comments
5300,290,290,N.A,Talktime of Rs. 290 for Rs. 290 recharge by BSNL
5303,550,575,N.A,Talktime of Rs. 575 for Rs. 550 recharge by BSNL
5305,1100,1200,N.A,Talktime of Rs. 1200 for Rs. 1100 recharge by BSNL
5307,2000,2000,N.A,Talktime of Rs. 2000 for Rs. 2000 recharge by BSNL
5308,2100,2100,N.A,Talktime of Rs. 2100 for Rs. 2100 recharge by BSNL
5309,2200,2200,N.A,Talktime of Rs. 2200 for Rs. 2200 recharge by BSNL
5310,2300,2300,N.A,Talktime of Rs. 2300 for Rs. 2300 recharge by BSNL
5311,2400,2400,N.A,Talktime of Rs. 2400 for Rs. 2400 recharge by BSNL
5312,2500,2500,N.A,Talktime of Rs. 2500 for Rs. 2500 recharge by BSNL
5313,2600,2600,N.A,Talktime of Rs. 2600 for Rs. 2600 recharge by BSNL
5314,2900,2900,N.A,Talktime of Rs. 2900 for Rs. 2900 recharge by BSNL
5315,3000,3000,N.A,Talktime of Rs. 3000 for Rs. 3000 recharge by BSNL
5316,3200,3200,N.A,Talktime of Rs. 3200 for Rs. 3200 recharge by BSNL
5317,3300,3300,N.A,Talktime of Rs. 3300 for Rs. 3300 recharge by BSNL
5318,3400,3400,N.A,Talktime of Rs. 3400 for Rs. 3400 recharge by BSNL
5319,3500,3500,N.A,Talktime of Rs. 3500 for Rs. 3500 recharge by BSNL
5320,3600,3600,N.A,Talktime of Rs. 3600 for Rs. 3600 recharge by BSNL
5321,3700,3700,N.A,Talktime of Rs. 3700 for Rs. 3700 recharge by BSNL
5322,3800,3800,N.A,Talktime of Rs. 3800 for Rs. 3800 recharge by BSNL
5323,3900,3900,N.A,Talktime of Rs. 3900 for Rs. 3900 recharge by BSNL
5324,4100,4100,N.A,Talktime of Rs. 4100 for Rs. 4100 recharge by BSNL
5325,4200,4200,N.A,Talktime of Rs. 4200 for Rs. 4200 recharge by BSNL
5326,4300,4300,N.A,Talktime of Rs. 4300 for Rs. 4300 recharge by BSNL
5327,4400,4400,N.A,Talktime of Rs. 4400 for Rs. 4400 recharge by BSNL
5328,4500,4500,N.A,Talktime of Rs. 4500 for Rs. 4500 recharge by BSNL
5329,4600,4600,N.A,Talktime of Rs. 4600 for Rs. 4600 recharge by BSNL
5330,4700,4700,N.A,Talktime of Rs. 4700 for Rs. 4700 recharge by BSNL
5331,4800,4800,N.A,Talktime of Rs. 4800 for Rs. 4800 recharge by BSNL
5332,4900,4900,N.A,Talktime of Rs. 4900 for Rs. 4900 recharge by BSNL
5333,5000,5000,N.A,Talktime of Rs. 5000 for Rs. 5000 recharge by BSNL
5334,5200,5200,N.A,Talktime of Rs. 5200 for Rs. 5200 recharge by BSNL
5335,5300,5300,N.A,Talktime of Rs. 5300 for Rs. 5300 recharge by BSNL
5336,5400,5400,N.A,Talktime of Rs. 5400 for Rs. 5400 recharge by BSNL
5337,5500,5500,N.A,Talktime of Rs. 5500 for Rs. 5500 recharge by BSNL
