id,cost,talktime,validity,comments
15651,6,,3 days,All Local/National SMS @10p/sms 
15652,8,,3 days,100 Local/National SMS
15653,43,,28 days,600 Local/National SMS
15654,49,,28 days,1000 Local/National SMS 
