id,cost,talktime,validity,comments
11019,5,,1 day,"Now Roaming Incoming @1p/6sec, Outgoing Local & STD @ 80p/min -- "
11020,39,,30 days,Roam Local/STD outgoing @1p/s
11021,53,,28 days,Roam Like Home In National Roaming -- 
