id,cost,talktime,validity,comments
12103,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Idea
12104,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Idea
12105,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Idea
12106,40,30.9,N.A,Talktime of Rs. 30.9 for Rs. 40 recharge by Idea
12107,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Idea
12109,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Idea
12110,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Idea
12112,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Idea
12113,150,144,N.A,Talktime of Rs. 144 for Rs. 150 recharge by Idea
12114,200,196,N.A,Talktime of Rs. 196 for Rs. 200 recharge by Idea
12115,210,200,N.A,Talktime of Rs. 200 for Rs. 210 recharge by Idea
12162,61,,15 days,Magic 250 MB - 1 GB Data -- Overage: 4p/10kb
