id,cost,talktime,validity,comments
17206,8,,1 day,30 MB Data @ 4G/3G speed. Post 30 MB you will be charged @4p/10kb
17207,19,,1 hour,Unlimited 4G/3G data
17208,29,,3 days,110 MB @ 4G/3G speed. Post 110 MB you will be charged at 4p/10kb
17209,33,,1 Night,Unlimited 3G/4G Night data (1am to 6am)
17210,38,,28 days,"100 MB 4G/3G Data, Post 100MB you will be charged @4p/10KB"
17211,45,,5 days,175 MB @ 4G/3G speed. Post 175 MB you will be charged at 4p/10kb
17212,47,,7 days,Unlimited local + std V2V calls -- 250 MB 3G/4G Data (4G Handset) 50MB for Other Handset 
17213,48,,1 day,"1 GB 4G/3G Data, Post 1GB you will be charged at 4p/10KB"
17214,99,,5 days,"1 GB 4G/3G Data, Post 1GB you will be charged at 4p/10KB"
17215,101,,10 days,300 MB @ 4G/3G speed. Post 300 MB you will be charged at 4p/10kb
17216,147,,16 days,450 MB @ 4G/3G speed. Post 450 MB you will be charged at 4p/10kb
17217,201,,22 days,600 MB @ 4G/3G Speed. Post 600 MB you will be charged at 4p/10kb
17218,251,,28 days,1.5 GB Data @4G/3G speed. Post 1.5 GB you will be charged at 4p/10kb
17219,265,,28 days,2 GB Data @4G/3G speed. Post 2 GB you will be charged at 4p/10kb
17220,297,,28 days,1.75GB @ 4G/3G speed. Post 1.75 GB you will be charged at 4p/10kb
17222,348,,28 days,1GB/Day 4G/3G Data -- Unlimited ALL Mobile & Landline Calls. Limited Period Offer for ALL Handsets
17223,349,,28 days,2.5 GB Data @ 4G/3G speed. Post 2.5 GB you will be charged at 4p/10kb
17224,355,,28 days,3GB @ 4G/3G Speed. Post 2.5GB you will be charged at 4p/10kb
17225,397,,28 days,2.75GB @ 4G/3G speed. Post 2.75 GB you will be charged at 4p/10kb
17226,449,,28 days,3.5 GB Data @ 4G/3G speed. Post 3.5 GB you will be charged at 4p/10kb
17227,465,,28 days,4 GB Data @ 4G/3G speed. Post 4GB you will be charged at 4p/10kb
17228,497,,28 days,4GB @ 4G/3G speed. Post 4 GB you will be charged at 4p/10kb
17229,498,,28 days,Instant 2 GB 4G/3G Data -- For 6 months get eligible for 1 GB 4G/3G data @Rs.128.Validity 28 days
17230,499,,28 days,2 GB 4G/3G Data -- 700 mins Local & STD Mobile Calls
17231,649,,28 days,6.5 GB Data @ 4G/3G speed. Post 6.5 GB you will be charged at 4p/10kb
17232,698,,28 days,4 GB 4G/3G Data -- 1000 mins Local & STD Mobile Calls
17233,699,,28 days,Unlimited Local & STD mobile & landline calls -- 3 GB 3G/4G Data 
17234,749,,28 days,Instant 3 GB 4G/3G Data -- For 6 months get eligible for 2GB 4G/3G data at Rs.102 or 5GB 4G/3G data at Rs. 255.Validity 28 days
17235,849,,25 days,5GB @ 4G/3G speed. Post 5GB your speed will be reduced up to 64kbps
17236,859,,28 days,7.5GB @ 4G/3G speed. Post 7.5GB you will be charged at 4p/10kb
17237,999,,28 days,11 GB Data @ 4G/3G speed. Post 11GB you will be charged at 4p/10kb
17238,1199,,28 days,13 GB Data @ 4G/3G speed. Post 13GB you will be charged at 4p/10kb
17239,1499,,28 days,16 GB Data @ 4G/3G speed. Post 16GB you will be charged at 4p/10kb
17240,1501,,28 days,Instant 15 GB 4G/3G Data -- For 12 months get eligible for 1GB 4G/3G data at Rs. 49 or 2GB 4G/3G data at Rs.102 or 5GB 4G/3G data at Rs. 255.Validity 28 days
17241,1999,,28 days,21 GB Data @ 4G/3G speed. Post 21 GB you will be charged at 4p/10kb
