id,cost,talktime,validity,short description,long description
435,21,,28 days,Recharge of Rs. 21 by Aircel,STD mobile calls @ 25p/min
436,22,,28 days,Recharge of Rs. 22 by Aircel,"STD Mobile Calls @25p/Min, post consumption of 100 STD Mobile Minutes, charge at 50p/Min."
437,28,,28 days,Recharge of Rs. 28 by Aircel,"STD mobile calls@ 20p/min 1st 150 min, post 150 minutes ,STD calls @50p/min"
438,41,,10 days,Recharge of Rs. 41 by Aircel,75 STD Mobile Minutes -- 
439,48,,28 days,Recharge of Rs. 48 by Aircel,STD Mobile Call @25p/min.
440,57,,28 days,Recharge of Rs. 57 by Aircel,STD A2A @ 15p/min and STD A2O @ 35p/min
