id,cost,talktime,validity,comments
357,10,7.7,N.A,Talktime of Rs. 7.7 for Rs. 10 recharge by Aircel
358,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Aircel
360,60,49.17,N.A,Talktime of Rs. 49.17 for Rs. 60 recharge by Aircel
362,70,57.87,N.A,Talktime of Rs. 57.87 for Rs. 70 recharge by Aircel
363,80,66.57,N.A,Talktime of Rs. 66.57 for Rs. 80 recharge by Aircel
365,90,75.26,N.A,Talktime of Rs. 75.26 for Rs. 90 recharge by Aircel
366,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Aircel
367,110,92.65,N.A,Talktime of Rs. 92.65 for Rs. 110 recharge by Aircel
369,120,101.35,N.A,Talktime of Rs. 101.35 for Rs. 120 recharge by Aircel
370,130,110.04,N.A,Talktime of Rs. 110.04 for Rs. 130 recharge by Aircel
