id,cost,talktime,validity,short description,long description
3410,500,500,N.A,Recharge of Rs. 500 by Airtel,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
3411,510,520,N.A,Recharge of Rs. 510 by Airtel,Talktime of Rs. 520 for Rs. 510 recharge by Airtel
3412,1000,1000,N.A,Recharge of Rs. 1000 by Airtel,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
3413,2000,2000,N.A,Recharge of Rs. 2000 by Airtel,Talktime of Rs. 2000 for Rs. 2000 recharge by Airtel
