id,cost,talktime,validity,short description,long description
3536,17,,27 days,Recharge of Rs. 17 by Airtel,STD Mobile Call @ 30p/min
3537,39,,54 days,Recharge of Rs. 39 by Airtel,STD Mobile Call @ 30p/min
3538,64,,27 days,Recharge of Rs. 64 by Airtel,STD Mobile Call @ 25p/min 
