id,cost,talktime,validity,comments
1136,11,,8 days,250 L/N SMS
1137,33,,28 days,Daily 100 L/N SMS. First SMS @50p
1138,44,,28 days,100 L /N SMS per day with no restriction on National SMS. No first SMS charging.
1139,89,,60 days,100 L /N SMS per day with no restriction on National SMS. No first SMS charging.
