id,cost,talktime,validity,short description,long description
17615,22,,28 days,Recharge of Rs. 22 by Vodafone,STD Mobile Calls @ 30p/min
17616,27,,28 days,Recharge of Rs. 27 by Vodafone,STD Mobile Calls @ 25p/min
17617,43,,60 days,Recharge of Rs. 43 by Vodafone,STD Mobile Calls @ 30p/min
17618,57,,60 days,Recharge of Rs. 57 by Vodafone,STD Mobile Calls @ 25p/min
17619,65,,90 days,Recharge of Rs. 65 by Vodafone,STD Mobile Calls @ 30p/min
