id,cost,talktime,validity,comments
16328,9,,15 days,160 Local & National SMS to VF mobile phones.
16329,11,,7 days,120 Local & National SMS.
16330,33,,28 days,440 local & national SMS
16331,75,,28 days,1000 local & national SMS
