id,cost,talktime,validity,comments
15267,120,120,N.A,Talktime of Rs. 120 for Rs. 120 recharge by Tata Indicom
15268,150,150,N.A,Talktime of Rs. 150 for Rs. 150 recharge by Tata Indicom
15269,180,185,N.A,Talktime of Rs. 185 for Rs. 180 recharge by Tata Indicom
15270,200,200,N.A,Talktime of Rs. 200 for Rs. 200 recharge by Tata Indicom
