id,cost,talktime,validity,comments
14438,32,25.07,N.A,5 Local and National SMS for 1 day (same day)
14442,72,47,28 days,100 Local/National SMS (2 days)
14443,76,63.67,N.A,5 Local and National SMS for 1 day (same day)
14455,34,,Recharge Day + 1,1GB + 1 Hour All Calls to any N/W
14469,151,,28 days,Unltd Local & STD R-R Calls -- 3 GB 2G Data -- All R -Others calls @1p/sec -- Free Incoming Roaming
14470,153,,14 days,1 GB 2G Data -- 60 mins calls to any network / Day
14473,193,,28 days,30 Mins All Calls -- 1 GB/ Day Data 
14475,196,,28 days,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls+1250 Local and STD minutes to other network -- Free Incoming roaming.Post 1250 Local & STD minutes all calls @20p/min
14479,299,,28 days,2 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1900 Local and STD minutes to other network -- Free Incoming roaming.Post 1900 Local & STD minutes all calls @20p/min
14480,349,,28 days,Unlimited Calls to any Network -- 1 GB/ Day Data -- FUP-150 Mins Per Day
14484,499,,28 days,4 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
14485,501,,90 days,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3300 Local and STD minutes to other network -- Free Incoming roaming.Post 3300 Local & STD minutes all calls @20p/min
14486,555,,90 days,1GB 2G Data + 60 mins calls to any network / Day
14488,297,,28 days,ALL Unlimited ONNET Local calls + 750 mins Local OFFNET calls -- 297 MB data
14489,397,,28 days,ALL Unlimited ONNET Local / STD calls + 1000 mins Local / STD OFFNET calls -- 397 MB data
14521,16,,30 days,"Full talktime on topup 10, 20 and 30"
