id,cost,talktime,validity,comments
14160,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
14162,20,14.95,N.A,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
14163,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
14164,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
14167,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Reliance GSM
14170,80,64.8,N.A,Talktime of Rs. 64.8 for Rs. 80 recharge by Reliance GSM
14172,100,81.75,N.A,Talktime of Rs. 81.75 for Rs. 100 recharge by Reliance GSM
14173,130,107.17,N.A,Talktime of Rs. 107.17 for Rs. 130 recharge by Reliance GSM
14174,150,124.12,N.A,Talktime of Rs. 124.12 for Rs. 150 recharge by Reliance GSM
14176,200,166.49,N.A,Talktime of Rs. 166.49 for Rs. 200 recharge by Reliance GSM
14177,210,174.97,N.A,Talktime of Rs. 174.97 for Rs. 210 recharge by Reliance GSM
14178,220,183.44,N.A,Talktime of Rs. 183.44 for Rs. 220 recharge by Reliance GSM
14180,250,208.86,N.A,Talktime of Rs. 208.86 for Rs. 250 recharge by Reliance GSM
14181,300,251.24,N.A,Talktime of Rs. 251.24 for Rs. 300 recharge by Reliance GSM
14182,330,276.66,N.A,Talktime of Rs. 276.66 for Rs. 330 recharge by Reliance GSM
14183,350,293.61,N.A,Talktime of Rs. 293.61 for Rs. 350 recharge by Reliance GSM
14186,550,463.1,N.A,Talktime of Rs. 463.1 for Rs. 550 recharge by Reliance GSM
14187,750,632.59,N.A,Talktime of Rs. 632.59 for Rs. 750 recharge by Reliance GSM
14188,770,649.54,N.A,Talktime of Rs. 649.54 for Rs. 770 recharge by Reliance GSM
14189,1000,844.46,N.A,Talktime of Rs. 844.46 for Rs. 1000 recharge by Reliance GSM
14190,1050,886.83,N.A,Talktime of Rs. 886.83 for Rs. 1050 recharge by Reliance GSM
14191,1100,929.2,N.A,Talktime of Rs. 929.2 for Rs. 1100 recharge by Reliance GSM
14192,1200,1013.95,N.A,Talktime of Rs. 1013.95 for Rs. 1200 recharge by Reliance GSM
14193,2000,1691.92,N.A,Talktime of Rs. 1691.92 for Rs. 2000 recharge by Reliance GSM
14194,3000,2539.37,N.A,Talktime of Rs. 2539.37 for Rs. 3000 recharge by Reliance GSM
14195,4200,3556.32,N.A,Talktime of Rs. 3556.32 for Rs. 4200 recharge by Reliance GSM
14196,4500,3810.56,N.A,Talktime of Rs. 3810.56 for Rs. 4500 recharge by Reliance GSM
14197,5500,4658.02,N.A,Talktime of Rs. 4658.02 for Rs. 5500 recharge by Reliance GSM
14198,7000,5929.2,N.A,Talktime of Rs. 5929.2 for Rs. 7000 recharge by Reliance GSM
