id,cost,talktime,validity,comments
14202,19,,2 days,110 MB
14203,27,,28 days,70 MB
14205,34,,5 days,200 MB
14206,51,,7 days,300 MB
14207,59,,28 days,160 MB
14208,77,,7 days,400 MB
14209,88,,14 days,400 MB
14210,92,,7 days,500 MB
14211,99,,14 days,560 MB
14212,112,,14 days,500 MB
14213,124,,18 days,500 MB
14214,131,,14 days,600 MB
14215,146,,21 days,830 MB
14216,147,,28 days,1 GB/ Day 2G Data
14217,151,,21 days,600 MB
14218,159,,21 days,890 MB
14219,175,,28 days,1 GB
14222,223,,28 days,4 GB 2G Data. Unused data quota will be forfeited.
14223,242,,28 days,5 GB 2G Data. Unused data quota will be forfeited.
14224,249,,28 days,2 GB
14225,282,,28 days,3 GB
14228,365,,377 days,1GB 2G Data Per Day
14229,398,,28 days,5 GB
14230,482,,28 days,6 GB
14231,489,,28 days,7 GB 2G Data. Unused data quota will be forfeited.
14234,599,,28 days,10 GB 2G Data. Unused data quota will be forfeited.
