id,cost,talktime,validity,short description,long description
13881,10,7.47,N.A,Recharge of Rs. 10 by RelianceGSM,Talktime of Rs. 7.47 for Rs. 10 recharge by Reliance GSM
13882,20,14.95,N.A,Recharge of Rs. 20 by RelianceGSM,Talktime of Rs. 14.95 for Rs. 20 recharge by Reliance GSM
13883,30,22.42,N.A,Recharge of Rs. 30 by RelianceGSM,Talktime of Rs. 22.42 for Rs. 30 recharge by Reliance GSM
13885,50,39.37,N.A,Recharge of Rs. 50 by RelianceGSM,Talktime of Rs. 39.37 for Rs. 50 recharge by Reliance GSM
13886,60,47.85,N.A,Recharge of Rs. 60 by RelianceGSM,Talktime of Rs. 47.85 for Rs. 60 recharge by Reliance GSM
13888,100,81.75,N.A,Recharge of Rs. 100 by RelianceGSM,Talktime of Rs. 81.75 for Rs. 100 recharge by Reliance GSM
13889,120,98.69,N.A,Recharge of Rs. 120 by RelianceGSM,Talktime of Rs. 98.69 for Rs. 120 recharge by Reliance GSM
13890,130,107.17,N.A,Recharge of Rs. 130 by RelianceGSM,Talktime of Rs. 107.17 for Rs. 130 recharge by Reliance GSM
13891,140,115.64,N.A,Recharge of Rs. 140 by RelianceGSM,Talktime of Rs. 115.64 for Rs. 140 recharge by Reliance GSM
13892,200,166.49,N.A,Recharge of Rs. 200 by RelianceGSM,Talktime of Rs. 166.49 for Rs. 200 recharge by Reliance GSM
13893,400,335.98,N.A,Recharge of Rs. 400 by RelianceGSM,Talktime of Rs. 335.98 for Rs. 400 recharge by Reliance GSM
