id,cost,talktime,validity,comments
13867,15,15,2 days,1 Local + national SMS Valid for 1 day
13868,45,45,5 days,1 L+S SMS Valid for 1 Day(Till Midnight)
13869,58,58,1 day,Rs.58 Promo Talk Time -- 250 MB 3G data.
13870,65,65,8 days,2 Local SMS form 1 day
13871,101,101,10 days,All calls @ 1p/Second
13872,125,125,21 days,2 Local SMS form 1 day
13873,135,150,15 days,5 Local/National SMS valid for 1 day
13876,296,296,28 days,All Calls @ 1p/Second
13884,38,30.19,N.A,5 L+S SMS Valid for 1 Day(Till Midnight)
13887,76,63.38,N.A,5 L+S SMS Valid for 1 Day(Till Midnight)
13894,41,14.47,21 days,All Incoming Voice calls on National Roaming Free + All Outgoing Voice calls on national Roaming @ 1p/sec
13895,247,30,28 days,1GB 3G Data -- Rs.30 Promo TT
13901,34,,Recharge Day + 1,1GB + 1 Hour All Calls to any N/W
13904,59,,1 Night (00:00-06:00),Unlimited R2R Local + 1 GB Night Data. Data Speed same as last pack speed..
13916,193,,28 days,30 Mins All Calls -- 1 GB/ Day Data 
13918,199,,28 days,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 1400 Local and STD minutes to other network -- Free Incoming roaming.Post 1400 Local & STD minutes all calls @15p/min
13923,282,,90 days,6 GB of 2G Data -- Voice tariff @1p/s
13925,299,,28 days,2 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 2100 Local and STD minutes to other network -- Free Incoming roaming.Post 2100 Local & STD minutes all calls @15p/min
13927,349,,28 days,Unlimited Calls to any Network -- 1 GB/ Day Data -- FUP-150 Mins Per Day
13929,375,,28 days,2.5 GB Anytime + 2.5 GB Night (00:00 - 06:00 am) + Unlimited R2R Local
13931,482,,90 days,15 GB of 2G Data -- Voice tariff @1p/s
13933,499,,28 days,4 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3600 Local and STD minutes to other network -- Free Incoming roaming.Post 3600 Local & STD minutes all calls @15p/min
13934,501,,90 days,1 GB Data -- Unlimited Local and STD Reliance to Reliance calls + 3600 Local and STD minutes to other network -- Free Incoming roaming.Post 3600 Local & STD minutes all calls @15p/min
