id,cost,talktime,validity,short description,long description
14003,33,,28 days,Recharge of Rs. 33 by RelianceGSM,"USA (ex Puerto Rico, Alaska and Hawaii), Canada, Europe Fixed (UK, Germany) -@2p/secChina, Singapore, Hong Kong @ 3p/sThailand @10p/secBangladesh, Malaysia @5p/secNepal @ 16p/sBhutan @10p/secSri Lanka, Qatar-Mo @20p/secOman-Mo @30p/secBahrain @13p/secSaudi Arabia-Mo, Japan, Oman-Fixed @14p/secIran @ 16p/sFrance - Mo @40p/secUAE, Qatar-Fixed, Yemen Rep, Philippines @16p/secAustralia, Belgium, Indonesia, Korea (South), Spain, Saudi Arabia-Fixed, New Zealand, Kuwait, Germany-Mo, France-Fixed, Portugal, Vietnam @10p/sec"
