id,cost,talktime,validity,short description,long description
885,10,7.5,N.A,Recharge of Rs. 10 by Aircel,Talktime of Rs. 7.5 for Rs. 10 recharge by Aircel
887,30,22.4,N.A,Recharge of Rs. 30 by Aircel,Talktime of Rs. 22.4 for Rs. 30 recharge by Aircel
890,50,39.37,N.A,Recharge of Rs. 50 by Aircel,Talktime of Rs. 39.37 for Rs. 50 recharge by Aircel
891,60,50,N.A,Recharge of Rs. 60 by Aircel,Talktime of Rs. 50 for Rs. 60 recharge by Aircel
892,70,56.3,N.A,Recharge of Rs. 70 by Aircel,Talktime of Rs. 56.3 for Rs. 70 recharge by Aircel
893,74,59,N.A,Recharge of Rs. 74 by Aircel,Talktime of Rs. 59 for Rs. 74 recharge by Aircel
894,100,95,N.A,Recharge of Rs. 100 by Aircel,Talktime of Rs. 95 for Rs. 100 recharge by Aircel
895,105,83,N.A,Recharge of Rs. 105 by Aircel,Talktime of Rs. 83 for Rs. 105 recharge by Aircel
896,170,139,N.A,Recharge of Rs. 170 by Aircel,Talktime of Rs. 139 for Rs. 170 recharge by Aircel
