id,cost,talktime,validity,short description,long description
2942,220,220,N.A,Recharge of Rs. 220 by Airtel,Talktime of Rs. 220 for Rs. 220 recharge by Airtel
2943,250,250,N.A,Recharge of Rs. 250 by Airtel,Talktime of Rs. 250 for Rs. 250 recharge by Airtel
2944,300,300,N.A,Recharge of Rs. 300 by Airtel,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
2946,330,330,N.A,Recharge of Rs. 330 by Airtel,Talktime of Rs. 330 for Rs. 330 recharge by Airtel
2947,500,500,N.A,Recharge of Rs. 500 by Airtel,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
2948,550,550,N.A,Recharge of Rs. 550 by Airtel,Talktime of Rs. 550 for Rs. 550 recharge by Airtel
2950,1000,1000,N.A,Recharge of Rs. 1000 by Airtel,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
2951,1100,1100,N.A,Recharge of Rs. 1100 by Airtel,Talktime of Rs. 1100 for Rs. 1100 recharge by Airtel
2952,3000,3000,N.A,Recharge of Rs. 3000 by Airtel,Talktime of Rs. 3000 for Rs. 3000 recharge by Airtel
2953,3300,3300,N.A,Recharge of Rs. 3300 by Airtel,Talktime of Rs. 3300 for Rs. 3300 recharge by Airtel
