id,cost,talktime,validity,comments
2941,89,89,10 days,1 LOCAL A2A NIGHT SMS(12:00 AM TO 06:00 AM) FOR 1 DAY.
2945,306,306,28 days,Benefits: Local & STD outgoing calls on National Roaming @60p/min
2949,779,779,7 days,Outgoing Rs 40/min and Incoming Rs 30/min. Applicable only on selected countries and Operators
2957,39,28.99,N.A,1 Airtel night SMS valid for 1 day
2960,55,43.61,N.A,2 LOCAL A2A NIGHT SMS FOR 2 DAYS.
2962,65,52.08,N.A,1 LOCAL NIGHT A2A SMS (12:00AM TO 06:00 AM) FOR 2 DAYS.
2963,70,58,N.A,Talktime upto Rs.100. Minimum talktime of Rs.58
2964,80,68,N.A,Talktime of upto Rs.110. Minimum talktime of Rs.68
2968,120,107,N.A,Talktime of upto Rs.150. Minimum talktime of Rs.107
2969,130,121,N.A,Get upto 130 talktime (minimum Rs121 talktime)
2976,399,,28 days,"Unlimited Local+STD all Calls -- 1 GB/DAY 4G/3G/2G DATA FOR ALL HANDSET -- 100 Local&STD SMS, T&C Apply."
2995,244,,28 days,"Unlimited Local + STD Airtel to Airtel mobile calls -- 50 MB data.For 4G Handset with 4G SIM,extra 1 GB.-- T&C apply. 1 GB Happy Hours night data for 4G H/S+4G SIM & 50 MB for others (3AM to 5AM)"
2999,452,,84 Days,"Unlimited all Local + STD calls -- 1 GB/day on 4G handsets (84 days), 2 GB on other handsets (35 days)"
3004,22,,1 day,Unlimited A2A Calls -- 50 MB data (100 MB for 4G HS)
3005,56,,7 days,Unlimited A2A Calls -- 50 MB data (250 MB for 4G HS)
3006,93,,7 days,Unlimited Loc+STD A2A Calls + 100min Loc+STD Other Calls -- 50MB data (250MB for 4G HS)
