id,cost,talktime,validity,comments
2972,5,,3 days,30 Local and National SMS Free
2973,29,,21 days,300 Local and Natioal SMS
2974,47,,28 days,500 Local + National SMS
2975,64,,28 days,700 Local+Natioal SMS
