id,cost,talktime,validity,comments
7422,13,,1 day,OG (local and STD) calls while in National roaming at 70 paisa per min. Rest calls as per Main plan
7423,32,,6 days,OG (local and STD) calls while in National roaming at 70 paisa per min. Rest calls as per Main plan
7424,79,,28 days,OG (local and STD) calls while in National roaming at 70 paisa per min. Rest calls as per Main plan
