id,cost,talktime,validity,comments
14990,50,50,N.A,Talktime of Rs. 50 for Rs. 50 recharge by Tata Indicom
14991,60,60,N.A,Talktime of Rs. 60 for Rs. 60 recharge by Tata Indicom
14992,100,100,N.A,Talktime of Rs. 100 for Rs. 100 recharge by Tata Indicom
14993,120,120,N.A,Talktime of Rs. 120 for Rs. 120 recharge by Tata Indicom
14994,200,206,N.A,Talktime of Rs. 206 for Rs. 200 recharge by Tata Indicom
14995,300,309,N.A,Talktime of Rs. 309 for Rs. 300 recharge by Tata Indicom
14996,400,412,N.A,Talktime of Rs. 412 for Rs. 400 recharge by Tata Indicom
14997,500,515,N.A,Talktime of Rs. 515 for Rs. 500 recharge by Tata Indicom
14998,1000,1030,N.A,Talktime of Rs. 1030 for Rs. 1000 recharge by Tata Indicom
