id,cost,talktime,validity,comments
1300,15,,1 day,Unlimited All Local & STD calls
1301,58,,21 days,Unlimited Local A2A calls@Rs0.00/-
1302,68,,28 days,Unlimited Local A2A calls@Rs0.00/-
