id,cost,talktime,validity,comments
8787,18,,5 days,All STD mobile calls @ 25p/min
8788,22,,28 days,STD On-Net & Off-Net mobile calls @ 35p/ min. (min. pulse)
8789,34,,28 days,All STD Mobile calls @ 25p/ min 
8790,91,,90 days,STD mobile calls @ 30p/ min
