id,cost,talktime,validity,comments
8704,6,,1 day,"5p/ SMS Local & STD -- Capping of FREE/ discounted 100 SMS/ day applies on all the above mentioned Packs, post which customer will be charged @ Rs.1.5 for STD & Re. 1 for Local SMS for the day"
8705,12,,14 days,1000 Local On-Net SMS
8706,38,,28 days,1000 Local & National SMS
8707,78,,30 days,3000 Local & National SMS
