id,cost,talktime,validity,comments
2030,300,300,N.A,Talktime of Rs. 300 for Rs. 300 recharge by Airtel
2031,500,500,N.A,Talktime of Rs. 500 for Rs. 500 recharge by Airtel
2032,700,700,N.A,Talktime of Rs. 700 for Rs. 700 recharge by Airtel
2033,1000,1000,N.A,Talktime of Rs. 1000 for Rs. 1000 recharge by Airtel
2034,2000,2000,N.A,Talktime of Rs. 2000 for Rs. 2000 recharge by Airtel
