id,cost,talktime,validity,comments
5948,13,,7 days,Free 130 Local National Anyynet SMS -- 
5949,23,,15 days,Free 265 Local National Anyynet SMS -- 
5950,35,,30 days,Free 385 Local National Anyynet SMS -- 
5951,53,,30 days,Free onnet SMS 100 nos and Off Net SMS 13p sms.STV features are available for maximum 100 nos of SMS day and in National roaming also but in BSNL network only.Maximum SMS limit is 200 nos. day.
5952,59,,30 days,860 Local National Anyynet SMS -- 
5953,83,,30 days,Free 1650 Local National Anyynet SMS
5955,147,,60 days,3000 Local National Anyynet SMS -- 
