id,cost,talktime,validity,short description,long description
449,110,110,N.A,Recharge of Rs. 110 by Aircel,Talktime of Rs. 110 for Rs. 110 recharge by Aircel
450,120,120,N.A,Recharge of Rs. 120 by Aircel,Talktime of Rs. 120 for Rs. 120 recharge by Aircel
451,150,150,N.A,Recharge of Rs. 150 by Aircel,Talktime of Rs. 150 for Rs. 150 recharge by Aircel
452,250,275,N.A,Recharge of Rs. 250 by Aircel,Talktime of Rs. 275 for Rs. 250 recharge by Aircel
453,500,500,N.A,Recharge of Rs. 500 by Aircel,Talktime of Rs. 500 for Rs. 500 recharge by Aircel
454,1000,1000,N.A,Recharge of Rs. 1000 by Aircel,Talktime of Rs. 1000 for Rs. 1000 recharge by Aircel
