id,cost,talktime,validity,short description,long description
492,15,,28 days,Recharge of Rs. 15 by Aircel,All STD Mobile Calls @ 30p/min
493,22,,28 days,Recharge of Rs. 22 by Aircel,STD Mobile Calls @ 25p/min
494,33,,28 days,Recharge of Rs. 33 by Aircel,Aircel to Aircel STD @20p/min & other STD calls @ 40p/min
