id,cost,talktime,validity,comments
2666,26,26,3 days,National sms @ 50 p/SMS
2667,75,75,10 days,STD SMS @50p/SMS
2668,111,111,14 days,STD sms @50p 
2672,779,779,7 days,Outgoing Rs 40/min and Incoming Rs 30/min. Applicable only on selected countries and Operators
2689,155,100,3 days,125 MB 4G/3G/2G Data
2708,49,,1 Night,1 GB 4G/3G/2G Data (12am-6am)
2719,244,,28 days,"Unlimited Local + STD Airtel to Airtel Mobile calls -- 50 MB data.For 4G Handset+4G SIM, extra 1 GB data -- T&C apply. 50 MB Happy Hours Night data (3AM to 5AM)"
2720,249,,28 days,Unlimited Local mobile calls -- 1 GB on 4G handset & 50 MB on other handsets. 1 GB Happy Hours night data for 4G H/S & 50 MB for others(3AM to 5AM)
2735,23,,1 day,"Unlimited Local + STD Airtel mobile calls -- 100 MB(4G Handset), 50 MB Other handsets"
2736,53,,7 days,"Unlimited Local + STD Airtel mobile calls -- 250 MB (4G Handset), 50 MB Other handsets"
2737,145,,28 days,Unlimited Local + STD Airtel to Airtel Mobile calls -- 50 MB. (300 MB for 4G Handsets) -- T&C apply
