id,cost,talktime,validity,short description,long description
8277,25,,28 days,Recharge of Rs. 25 by Docomo,STD On-Net & STD Off-Net mobile calls @ 30p/min
8278,49,,28 days,Recharge of Rs. 49 by Docomo,All STD Mobile calls @ 25p/ min
8279,55,,84 days,Recharge of Rs. 55 by Docomo,STD On-Net & STD Off-Net mobile calls @ 1.2p/2sec
