id,cost,talktime,validity,comments
1314,10,7.47,N.A,Talktime of Rs. 7.47 for Rs. 10 recharge by Aircel
1315,30,22.42,N.A,Talktime of Rs. 22.42 for Rs. 30 recharge by Aircel
1316,50,39.37,N.A,Talktime of Rs. 39.37 for Rs. 50 recharge by Aircel
1317,60,47.85,N.A,Talktime of Rs. 47.85 for Rs. 60 recharge by Aircel
1318,70,56.32,N.A,Talktime of Rs. 56.32 for Rs. 70 recharge by Aircel
1319,80,78,N.A,Talktime of Rs. 78 for Rs. 80 recharge by Aircel
