id,cost,talktime,validity,comments
12368,12,,7 days,80 Local/National SMS
12369,27,,21 days,180 Local/National SMS
12370,45,,28 days,300 Local/National SMS
12371,63,,28 days,100 SMS/Day
12372,74,,28 days,500 Local/National SMS
