id,cost,talktime,validity,comments
12455,7,,7 days,STD @ 35p/Min
12456,18,,45 days,STD calls @ Re 1/3 Mins
12457,23,,28 days,STD calls @ 30p/Min
12458,28,,28 days,STD calls @ 25p/Min
